"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-01-27",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-01-28",,,,,"0.19",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-01-29",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-01-30",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-01-31",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-01",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-02",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-03",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-04",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-05",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-06",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-07",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-08",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-09",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-10",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-11",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-12",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-13",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-14",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-15",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-16",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-17",,,,,"0.26","2.0","2.0",,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-18",,,,,"0.00","0.0","1.4",,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-19",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-20",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-21",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-22",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-23",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-24",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-25",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-26",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-27",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-28",,,,,"0.02",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-02-29",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-01",,,,,"0.06","0.0","0.0",,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-02",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-03",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-04",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-05",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-06",,,,,"0.00",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-07",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-08",,,,,"0.20",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-09",,,,,"0.22",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-10",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-11",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-12",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-13",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-14",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-15",,,,,"0.40",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-25",,"   10","0.04",,,,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-26",,,,,"1.04",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-27",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-28",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-29",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-30",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-03-31",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-01",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-02",,,,,"2.68",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-03",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-04",,,,,"0.06",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-05",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-09",,"    4","0.04",,,,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-10",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-11",,,,,"0.69",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-12",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-13",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-14",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-15",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-16",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-17",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-18",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-19",,,,,"0.45",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-20",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-21",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-22",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-23",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-24",,,,,"0.59",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-25",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-26",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-27",,,,,"1.03",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-28",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-29",,,,,"1.43",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-04-30",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-01",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-02",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-03",,,,,"0.96",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-04",,,,,"0.02",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-05",,,,,"0.49",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-06",,,,,"0.21",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-07",,,,,"0.46",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-08",,,,,"0.03",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-09",,,,,"0.37",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-10",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-11",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-12",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-13",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-14",,,,,"0.04",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-15",,,,,"1.98",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-16",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-17",,,,,"0.11",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-18",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-19",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-20",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-21",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-22",,,,,"0.30",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-23",,,,,"0.07",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-24",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-25",,,,,"0.06",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-26",,,,,"0.31",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-27",,,,,"1.31",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-28",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-29",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-30",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-05-31",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-16",,"   16","0.57",,,,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-17",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-18",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-19",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-20",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-21",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-22",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-23",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-24",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-25",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-26",,,,,"0.46",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-27",,,,,"0.54",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-28",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-29",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-06-30",,,,,"0.10",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-07-01",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-07-06",,"    5","3.89",,,,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-07-07",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-07-30",,"   23","6.00",,,,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-07-31",,,,,"0.28",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-01",,,,,"0.09",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-02",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-03",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-04",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-05",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-06",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-07",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-08",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-09",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-10",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-11",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-13",,"    2","0.37",,,,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-14",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-15",,,,,"0.11",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-16",,,,,"0.22",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-17",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-18",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-19",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-20",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-21",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-22",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-23",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-24",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-25",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-26",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-27",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-28",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-29",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-30",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-08-31",,,,,"0.03",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-01",,,,,"0.01",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-02",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-03",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-04",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-05",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-06",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-07",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-08",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-09",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-10",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-11",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-12",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-13",,,,,"0.03",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-14",,,,,"0.02",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-15",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-16",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-17",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-18",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-19",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-20",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-21",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-23",,"    2","1.34",,,,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-24",,,,,"1.98",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-25",,,,,"0.04",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-26",,,,,"0.00","0.0",,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-27",,,,,"0.08",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-28",,,,,"0.69",,,,,,,,,,
"US1MOSS0051","ST. CHARLES 2.6 S, MO US","38.753056","-90.524722","170.7","2024-09-29",,,,,"0.01",,,,,,,,,,
